exch,contract,area,code,indust,name,product,exchg
SSE,600373,上饶市,600373,传媒,中文传媒,STK,SSE
SSE,600375,马鞍山市,600375,机械设备,华菱星马,STK,SSE
SSE,600376,北京市,600376,房地产,首开股份,STK,SSE
SSE,600377,南京市,600377,交通运输,宁沪高速,STK,SSE
SSE,600378,成都市,600378,化工,昊华科技,STK,SSE
SSE,600379,宝鸡市,600379,电气设备,宝光股份,STK,SSE
SSE,600380,深圳市,600380,医药生物,健康元,STK,SSE
SSE,600381,西宁市,600381,传媒,青海春天,STK,SSE
SSE,600382,兴宁市,600382,综合,广东明珠,STK,SSE
SSE,600383,深圳市,600383,房地产,金地集团,STK,SSE
SSE,600385,济南市,600385,有色金属,*ST金泰,STK,SSE
SSE,600386,北京市,600386,传媒,北巴传媒,STK,SSE
SSE,600387,诸暨市,600387,化工,海越能源,STK,SSE
SSE,600388,龙岩市,600388,机械设备,龙净环保,STK,SSE
SSE,600389,南通市,600389,化工,江山股份,STK,SSE
SSE,600390,长沙市,600390,非银金融,五矿资本,STK,SSE
SSE,600391,成都市,600391,国防军工,航发科技,STK,SSE
SSE,600392,成都市,600392,有色金属,盛和资源,STK,SSE
SSE,600393,广州市,600393,房地产,粤泰股份,STK,SSE
SSE,600395,盘州市,600395,采掘,盘江股份,STK,SSE
SSE,600396,沈阳市,600396,公用事业,金山股份,STK,SSE
SSE,600397,萍乡市,600397,采掘,安源煤业,STK,SSE
SSE,600398,江阴市,600398,纺织服装,海澜之家,STK,SSE
SSE,600399,抚顺市,600399,钢铁,ST抚钢,STK,SSE
SSE,600400,无锡市,600400,纺织服装,红豆股份,STK,SSE
SSE,600401,江阴市,600401,0,退市海润(退市),STK,SSE
SSE,600403,义马市,600403,采掘,大有能源,STK,SSE
SSE,600405,北京市,600405,电气设备,动力源,STK,SSE
SSE,600406,南京市,600406,电气设备,国电南瑞,STK,SSE
SSE,600408,介休市,600408,采掘,ST安泰,STK,SSE
SSE,600409,唐山市,600409,化工,三友化工,STK,SSE
SSE,600410,北京市,600410,计算机,华胜天成,STK,SSE
SSE,600415,义乌市,600415,商业贸易,小商品城,STK,SSE
SSE,600416,湘潭市,600416,电气设备,*ST湘电,STK,SSE
SSE,600418,合肥市,600418,汽车,江淮汽车,STK,SSE
SSE,600419,乌鲁木齐市,600419,食品饮料,天润乳业,STK,SSE
SSE,600420,上海市,600420,医药生物,现代制药,STK,SSE
SSE,600421,武汉市,600421,机械设备,*ST仰帆,STK,SSE
SSE,600422,昆明市,600422,医药生物,昆药集团,STK,SSE
SSE,600423,柳州市,600423,化工,ST柳化,STK,SSE
SSE,600425,阿克苏市,600425,建筑材料,青松建化,STK,SSE
SSE,600426,德州市,600426,化工,华鲁恒升,STK,SSE
SSE,600428,广州市,600428,交通运输,中远海特,STK,SSE
SSE,600429,北京市,600429,食品饮料,三元股份,STK,SSE
SSE,600432,磐石市,600432,0,退市吉恩(退市),STK,SSE
SSE,600433,湛江市,600433,轻工制造,冠豪高新,STK,SSE
SSE,600435,北京市,600435,国防军工,北方导航,STK,SSE
SSE,600436,漳州市,600436,医药生物,片仔癀,STK,SSE
SSE,600438,成都市,600438,电气设备,通威股份,STK,SSE
SSE,600439,许昌市,600439,轻工制造,瑞贝卡,STK,SSE
SSE,600444,合肥市,600444,机械设备,国机通用,STK,SSE
SSE,600446,深圳市,600446,计算机,金证股份,STK,SSE
SSE,600448,滨州市,600448,纺织服装,华纺股份,STK,SSE
SSE,600449,银川市,600449,建筑材料,宁夏建材,STK,SSE
SSE,600452,重庆市,600452,公用事业,涪陵电力,STK,SSE
SSE,600455,西安市,600455,传媒,博通股份,STK,SSE
SSE,600456,宝鸡市,600456,有色金属,宝钛股份,STK,SSE
SSE,600458,株洲市,600458,化工,时代新材,STK,SSE
SSE,600459,昆明市,600459,有色金属,贵研铂业,STK,SSE
SSE,600460,杭州市,600460,电子,士兰微,STK,SSE
SSE,600461,南昌市,600461,公用事业,洪城水业,STK,SSE
SSE,600462,深圳市,600462,通信,*ST九有,STK,SSE
SSE,600463,北京市,600463,房地产,空港股份,STK,SSE
SSE,600466,成都市,600466,房地产,蓝光发展,STK,SSE
SSE,600467,荣成市,600467,农林牧渔,好当家,STK,SSE
SSE,600468,天津市,600468,电气设备,百利电气,STK,SSE
SSE,600469,焦作市,600469,化工,风神股份,STK,SSE
SSE,600470,铜陵市,600470,化工,六国化工,STK,SSE
SSE,600472,包头市,600472,0,包头铝业(退市),STK,SSE
SSE,600475,无锡市,600475,电气设备,华光股份,STK,SSE
SSE,600476,长沙市,600476,计算机,湘邮科技,STK,SSE
SSE,600477,杭州市,600477,建筑装饰,杭萧钢构,STK,SSE
SSE,600478,长沙市,600478,电子,科力远,STK,SSE
SSE,600479,株洲市,600479,医药生物,千金药业,STK,SSE
SSE,600480,涿州市,600480,汽车,凌云股份,STK,SSE
SSE,600481,江阴市,600481,机械设备,双良节能,STK,SSE
SSE,600482,涿州市,600482,国防军工,中国动力,STK,SSE
SSE,600483,南平市,600483,公用事业,福能股份,STK,SSE
SSE,600485,北京市,600485,通信,*ST信威,STK,SSE
SSE,600486,扬州市,600486,化工,扬农化工,STK,SSE
SSE,600487,苏州市,600487,通信,亨通光电,STK,SSE
SSE,600488,天津市,600488,医药生物,天药股份,STK,SSE
SSE,600489,北京市,600489,有色金属,中金黄金,STK,SSE
SSE,600490,上海市,600490,有色金属,鹏欣资源,STK,SSE
SSE,600491,宁波市,600491,建筑装饰,龙元建设,STK,SSE
SSE,600493,晋江市,600493,纺织服装,凤竹纺织,STK,SSE
SSE,600495,太原市,600495,机械设备,晋西车轴,STK,SSE
SSE,600496,六安市,600496,建筑装饰,精工钢构,STK,SSE
SSE,600497,曲靖市,600497,有色金属,驰宏锌锗,STK,SSE
SSE,600498,武汉市,600498,通信,烽火通信,STK,SSE
SSE,600499,佛山市,600499,机械设备,科达洁能,STK,SSE
SSE,600500,上海市,600500,化工,中化国际,STK,SSE
SSE,600501,南京市,600501,机械设备,航天晨光,STK,SSE
SSE,600502,蚌埠市,600502,建筑装饰,安徽建工,STK,SSE
SSE,600503,上海市,600503,房地产,华丽家族,STK,SSE
SSE,600505,西昌市,600505,公用事业,西昌电力,STK,SSE
SSE,600506,库尔勒市,600506,农林牧渔,香梨股份,STK,SSE
SSE,600507,南昌市,600507,钢铁,方大特钢,STK,SSE
SSE,600508,上海市,600508,采掘,上海能源,STK,SSE
SSE,600509,石河子市,600509,公用事业,天富能源,STK,SSE
SSE,600510,常州市,600510,房地产,黑牡丹,STK,SSE
SSE,600511,北京市,600511,医药生物,国药股份,STK,SSE
SSE,600512,台州市,600512,建筑装饰,腾达建设,STK,SSE
SSE,600513,扬州市,600513,医药生物,联环药业,STK,SSE
SSE,600515,海口市,600515,房地产,海航基础,STK,SSE
SSE,600516,兰州市,600516,有色金属,方大炭素,STK,SSE
SSE,600517,上海市,600517,电气设备,置信电气,STK,SSE
SSE,600518,普宁市,600518,医药生物,ST康美,STK,SSE
SSE,600519,仁怀市,600519,食品饮料,贵州茅台,STK,SSE
SSE,600520,铜陵市,600520,机械设备,文一科技,STK,SSE
SSE,600521,临海市,600521,医药生物,华海药业,STK,SSE
SSE,600522,南通市,600522,通信,中天科技,STK,SSE
SSE,600523,贵阳市,600523,汽车,贵航股份,STK,SSE
SSE,600525,深圳市,600525,电气设备,长园集团,STK,SSE
SSE,600526,诸暨市,600526,机械设备,*ST菲达,STK,SSE
SSE,600527,苏州市,600527,化工,江南高纤,STK,SSE
SSE,600528,北京市,600528,机械设备,中铁工业,STK,SSE
SSE,600529,淄博市,600529,医药生物,山东药玻,STK,SSE
SSE,600530,上海市,600530,医药生物,交大昂立,STK,SSE
SSE,600531,济源市,600531,有色金属,豫光金铅,STK,SSE
SSE,600532,上海市,600532,采掘,宏达矿业,STK,SSE
SSE,600533,南京市,600533,房地产,栖霞建设,STK,SSE
SSE,600535,天津市,600535,医药生物,天士力,STK,SSE
SSE,600536,北京市,600536,计算机,中国软件,STK,SSE
SSE,600537,慈溪市,600537,电气设备,亿晶光电,STK,SSE
SSE,600538,北海市,600538,医药生物,国发股份,STK,SSE
SSE,600539,太原市,600539,轻工制造,ST狮头,STK,SSE
SSE,600540,双河市,600540,农林牧渔,新赛股份,STK,SSE
SSE,600543,兰州市,600543,食品饮料,莫高股份,STK,SSE
SSE,600545,乌鲁木齐市,600545,机械设备,卓郎智能,STK,SSE
SSE,600546,太原市,600546,采掘,山煤国际,STK,SSE
SSE,600547,济南市,600547,有色金属,山东黄金,STK,SSE
SSE,600548,深圳市,600548,交通运输,深高速,STK,SSE
SSE,600549,厦门市,600549,有色金属,厦门钨业,STK,SSE
SSE,600550,保定市,600550,电气设备,保变电气,STK,SSE
SSE,600551,合肥市,600551,传媒,时代出版,STK,SSE
SSE,600552,蚌埠市,600552,电子,凯盛科技,STK,SSE
SSE,600553,邯郸市,600553,0,太行水泥(退市),STK,SSE
SSE,600555,三亚市,600555,休闲服务,海航创新,STK,SSE
SSE,600556,北海市,600556,综合,天下秀,STK,SSE
SSE,600557,连云港市,600557,医药生物,康缘药业,STK,SSE
SSE,600558,自贡市,600558,机械设备,大西洋,STK,SSE
SSE,600559,衡水市,600559,食品饮料,老白干酒,STK,SSE
SSE,600560,北京市,600560,机械设备,金自天正,STK,SSE
SSE,600561,南昌市,600561,交通运输,江西长运,STK,SSE
SSE,600562,南京市,600562,国防军工,国睿科技,STK,SSE
SSE,600563,厦门市,600563,电子,法拉电子,STK,SSE
SSE,600565,重庆市,600565,房地产,迪马股份,STK,SSE
SSE,600566,荆州市,600566,医药生物,济川药业,STK,SSE
SSE,600567,马鞍山市,600567,轻工制造,山鹰纸业,STK,SSE
SSE,600568,潜江市,600568,房地产,中珠医疗,STK,SSE
SSE,600569,安阳市,600569,钢铁,安阳钢铁,STK,SSE
SSE,600570,杭州市,600570,计算机,恒生电子,STK,SSE
SSE,600571,杭州市,600571,计算机,信雅达,STK,SSE
SSE,600572,兰溪市,600572,医药生物,康恩贝,STK,SSE
SSE,600573,泉州市,600573,食品饮料,惠泉啤酒,STK,SSE
SSE,600575,芜湖市,600575,交通运输,淮河能源,STK,SSE
SSE,600576,杭州市,600576,传媒,祥源文化,STK,SSE
SSE,600577,铜陵市,600577,电气设备,精达股份,STK,SSE
SSE,600578,北京市,600578,公用事业,京能电力,STK,SSE
SSE,600579,青岛市,600579,机械设备,克劳斯,STK,SSE
SSE,600580,绍兴市,600580,电气设备,卧龙电驱,STK,SSE
SSE,600581,乌鲁木齐市,600581,钢铁,八一钢铁,STK,SSE
SSE,600582,北京市,600582,机械设备,天地科技,STK,SSE
SSE,600583,天津市,600583,采掘,海油工程,STK,SSE
SSE,600584,江阴市,600584,电子,长电科技,STK,SSE
SSE,600585,芜湖市,600585,建筑材料,海螺水泥,STK,SSE
SSE,600586,淄博市,600586,建筑材料,金晶科技,STK,SSE
SSE,600587,淄博市,600587,医药生物,新华医疗,STK,SSE
SSE,600588,北京市,600588,计算机,用友网络,STK,SSE
SSE,600589,揭阳市,600589,化工,广东榕泰,STK,SSE
SSE,600590,南昌市,600590,电气设备,泰豪科技,STK,SSE
SSE,600591,上海市,600591,0,*ST上航(退市),STK,SSE
SSE,600592,漳州市,600592,机械设备,龙溪股份,STK,SSE
SSE,600593,大连市,600593,休闲服务,大连圣亚,STK,SSE
SSE,600594,贵阳市,600594,医药生物,益佰制药,STK,SSE
SSE,600595,巩义市,600595,有色金属,*ST中孚,STK,SSE
SSE,600596,建德市,600596,化工,新安股份,STK,SSE
SSE,600597,上海市,600597,食品饮料,光明乳业,STK,SSE
SSE,600598,哈尔滨市,600598,农林牧渔,北大荒,STK,SSE
SSE,600599,浏阳市,600599,非银金融,熊猫金控,STK,SSE
SSE,600600,青岛市,600600,食品饮料,青岛啤酒,STK,SSE
SSE,600601,上海市,600601,电子,方正科技,STK,SSE
SSE,600602,上海市,600602,计算机,云赛智联,STK,SSE
SSE,600603,成都市,600603,综合,广汇物流,STK,SSE
SSE,600604,上海市,600604,房地产,市北高新,STK,SSE
SSE,600605,上海市,600605,商业贸易,汇通能源,STK,SSE
SSE,600606,上海市,600606,房地产,绿地控股,STK,SSE
SSE,600607,上海市,600607,0,上实医药(退市),STK,SSE
SSE,600608,上海市,600608,商业贸易,ST沪科,STK,SSE
SSE,600609,沈阳市,600609,汽车,金杯汽车,STK,SSE
SSE,600610,上海市,600610,建筑装饰,*ST毅达,STK,SSE
SSE,600611,上海市,600611,交通运输,大众交通,STK,SSE
SSE,600612,上海市,600612,轻工制造,老凤祥,STK,SSE
SSE,600613,上海市,600613,医药生物,神奇制药,STK,SSE
SSE,600614,白山市,600614,有色金属,*ST鹏起,STK,SSE
SSE,600615,上海市,600615,有色金属,丰华股份,STK,SSE
SSE,600616,上海市,600616,食品饮料,金枫酒业,STK,SSE
SSE,600617,太原市,600617,公用事业,国新能源,STK,SSE
SSE,600618,上海市,600618,化工,氯碱化工,STK,SSE
SSE,600619,上海市,600619,家用电器,海立股份,STK,SSE
SSE,600620,上海市,600620,综合,天宸股份,STK,SSE
SSE,600621,上海市,600621,非银金融,华鑫股份,STK,SSE
SSE,600622,上海市,600622,房地产,光大嘉宝,STK,SSE
SSE,600623,上海市,600623,化工,华谊集团,STK,SSE
SSE,600624,上海市,600624,综合,复旦复华,STK,SSE
SSE,600625,上海市,600625,0,PT水仙(退市),STK,SSE
SSE,600626,上海市,600626,汽车,申达股份,STK,SSE
SSE,600627,上海市,600627,0,上电股份(退市),STK,SSE
SSE,600628,上海市,600628,商业贸易,新世界,STK,SSE
SSE,600629,上海市,600629,建筑装饰,华建集团,STK,SSE
SSE,600630,上海市,600630,纺织服装,龙头股份,STK,SSE
SSE,600631,上海市,600631,0,百联股份(退市),STK,SSE
SSE,600632,上海市,600632,0,华联商厦(退市),STK,SSE
SSE,600633,杭州市,600633,传媒,浙数文化,STK,SSE
SSE,600634,上海市,600634,传媒,*ST富控,STK,SSE
SSE,600635,上海市,600635,公用事业,大众公用,STK,SSE
SSE,600636,上海市,600636,传媒,三爱富,STK,SSE
SSE,600637,上海市,600637,传媒,东方明珠,STK,SSE
SSE,600638,上海市,600638,房地产,新黄浦,STK,SSE
SSE,600639,上海市,600639,房地产,浦东金桥,STK,SSE
SSE,600640,上海市,600640,传媒,号百控股,STK,SSE
SSE,600641,上海市,600641,房地产,万业企业,STK,SSE
SSE,600642,上海市,600642,公用事业,申能股份,STK,SSE
SSE,600643,上海市,600643,非银金融,爱建集团,STK,SSE
SSE,600644,乐山市,600644,公用事业,乐山电力,STK,SSE
SSE,600645,天津市,600645,医药生物,中源协和,STK,SSE
SSE,600646,上海市,600646,0,ST国嘉(退市),STK,SSE
SSE,600647,上海市,600647,房地产,同达创业,STK,SSE
SSE,600648,上海市,600648,房地产,外高桥,STK,SSE
SSE,600649,上海市,600649,房地产,城投控股,STK,SSE
SSE,600650,上海市,600650,交通运输,锦江投资,STK,SSE
SSE,600651,上海市,600651,电子,飞乐音响,STK,SSE
SSE,600652,上海市,600652,传媒,*ST游久,STK,SSE
SSE,600653,上海市,600653,汽车,申华控股,STK,SSE
SSE,600654,上海市,600654,计算机,*ST中安,STK,SSE
SSE,600655,上海市,600655,商业贸易,豫园股份,STK,SSE
SSE,600656,珠海市,600656,0,退市博元(退市),STK,SSE
SSE,600657,北京市,600657,房地产,信达地产,STK,SSE
SSE,600658,北京市,600658,房地产,电子城,STK,SSE
SSE,600659,本溪市,600659,0,*ST花雕(退市),STK,SSE
SSE,600660,福清市,600660,汽车,福耀玻璃,STK,SSE
SSE,600661,上海市,600661,传媒,昂立教育,STK,SSE
SSE,600662,上海市,600662,交通运输,强生控股,STK,SSE
SSE,600663,上海市,600663,房地产,陆家嘴,STK,SSE
SSE,600664,哈尔滨市,600664,医药生物,哈药股份,STK,SSE
SSE,600665,西安市,600665,房地产,天地源,STK,SSE
SSE,600666,哈尔滨市,600666,电子,*ST瑞德,STK,SSE
SSE,600667,无锡市,600667,电子,太极实业,STK,SSE
SSE,600668,金华市,600668,建筑材料,尖峰集团,STK,SSE
SSE,600669,鞍山市,600669,0,*ST鞍成(退市),STK,SSE
SSE,600670,长春市,600670,0,*ST斯达(退市),STK,SSE
SSE,600671,杭州市,600671,医药生物,天目药业,STK,SSE
SSE,600672,深圳市,600672,0,*ST华圣(退市),STK,SSE
SSE,600673,韶关市,600673,医药生物,东阳光,STK,SSE
SSE,600674,成都市,600674,公用事业,川投能源,STK,SSE
SSE,600675,上海市,600675,房地产,中华企业,STK,SSE
SSE,600676,上海市,600676,汽车,交运股份,STK,SSE
SSE,600677,杭州市,600677,国防军工,*ST航通,STK,SSE
SSE,600678,峨眉山市,600678,建筑材料,四川金顶,STK,SSE
SSE,600679,上海市,600679,汽车,上海凤凰,STK,SSE
SSE,600680,上海市,600680,0,*ST上普(退市),STK,SSE
SSE,600681,武汉市,600681,公用事业,百川能源,STK,SSE
SSE,600682,南京市,600682,商业贸易,南京新百,STK,SSE
SSE,600683,宁波市,600683,房地产,京投发展,STK,SSE
SSE,600684,广州市,600684,房地产,珠江实业,STK,SSE
SSE,600685,广州市,600685,国防军工,中船防务,STK,SSE
SSE,600686,厦门市,600686,汽车,金龙汽车,STK,SSE
SSE,600687,兰州市,600687,有色金属,*ST刚泰,STK,SSE
SSE,600688,上海市,600688,化工,上海石化,STK,SSE
SSE,600689,上海市,600689,纺织服装,上海三毛,STK,SSE
SSE,600690,青岛市,600690,家用电器,海尔智家,STK,SSE
SSE,600691,阳泉市,600691,化工,阳煤化工,STK,SSE
SSE,600692,上海市,600692,房地产,亚通股份,STK,SSE
SSE,600693,福州市,600693,商业贸易,东百集团,STK,SSE
SSE,600694,大连市,600694,商业贸易,大商股份,STK,SSE
SSE,600695,上海市,600695,非银金融,绿庭投资,STK,SSE
SSE,600696,上海市,600696,非银金融,ST岩石,STK,SSE
SSE,600697,长春市,600697,商业贸易,欧亚集团,STK,SSE
SSE,600698,衡阳市,600698,汽车,*ST天雁,STK,SSE
SSE,600699,宁波市,600699,汽车,均胜电子,STK,SSE
SSE,600700,西安市,600700,0,*ST数码(退市),STK,SSE
SSE,600701,哈尔滨市,600701,计算机,*ST工新,STK,SSE
SSE,600702,射洪市,600702,食品饮料,舍得酒业,STK,SSE
SSE,600703,荆州市,600703,电子,三安光电,STK,SSE
SSE,600704,杭州市,600704,交通运输,物产中大,STK,SSE
SSE,600705,哈尔滨市,600705,非银金融,中航资本,STK,SSE
SSE,600706,西安市,600706,休闲服务,曲江文旅,STK,SSE
SSE,600707,咸阳市,600707,电子,彩虹股份,STK,SSE
SSE,600708,上海市,600708,房地产,光明地产,STK,SSE
SSE,600709,洪湖市,600709,0,ST生态(退市),STK,SSE
SSE,600710,南京市,600710,商业贸易,苏美达,STK,SSE
SSE,600711,厦门市,600711,有色金属,盛屯矿业,STK,SSE
SSE,600712,南宁市,600712,商业贸易,南宁百货,STK,SSE
SSE,600713,南京市,600713,医药生物,南京医药,STK,SSE
SSE,600714,西宁市,600714,化工,金瑞矿业,STK,SSE
SSE,600715,沈阳市,600715,传媒,文投控股,STK,SSE
SSE,600716,南京市,600716,房地产,凤凰股份,STK,SSE
SSE,600717,天津市,600717,交通运输,天津港,STK,SSE
SSE,600718,沈阳市,600718,计算机,东软集团,STK,SSE
SSE,600719,大连市,600719,公用事业,大连热电,STK,SSE
SSE,600720,兰州市,600720,建筑材料,祁连山,STK,SSE
SSE,600721,五家渠市,600721,医药生物,*ST百花,STK,SSE
SSE,600722,黄骅市,600722,化工,金牛化工,STK,SSE
SSE,600723,北京市,600723,商业贸易,首商股份,STK,SSE
SSE,600724,余姚市,600724,房地产,宁波富达,STK,SSE
SSE,600725,曲靖市,600725,采掘,ST云维,STK,SSE
SSE,600726,哈尔滨市,600726,公用事业,*ST华源,STK,SSE
SSE,600727,滨州市,600727,化工,鲁北化工,STK,SSE
SSE,600728,广州市,600728,计算机,佳都科技,STK,SSE
SSE,600729,重庆市,600729,商业贸易,重庆百货,STK,SSE
SSE,600730,北京市,600730,综合,中国高科,STK,SSE
SSE,600731,长沙市,600731,化工,湖南海利,STK,SSE
SSE,600732,上海市,600732,房地产,爱旭股份,STK,SSE
SSE,600733,北京市,600733,汽车,北汽蓝谷,STK,SSE
SSE,600734,福州市,600734,通信,实达集团,STK,SSE
SSE,600735,青岛市,600735,轻工制造,新华锦,STK,SSE
SSE,600736,苏州市,600736,房地产,苏州高新,STK,SSE
SSE,600737,昌吉市,600737,农林牧渔,中粮糖业,STK,SSE
SSE,600738,兰州市,600738,商业贸易,兰州民百,STK,SSE
SSE,600739,大连市,600739,医药生物,辽宁成大,STK,SSE
SSE,600740,临汾市,600740,采掘,山西焦化,STK,SSE
SSE,600741,上海市,600741,汽车,华域汽车,STK,SSE
SSE,600742,长春市,600742,汽车,一汽富维,STK,SSE
SSE,600743,北京市,600743,房地产,华远地产,STK,SSE
SSE,600744,长沙市,600744,公用事业,华银电力,STK,SSE
SSE,600745,黄石市,600745,电子,闻泰科技,STK,SSE
SSE,600746,镇江市,600746,化工,江苏索普,STK,SSE
SSE,600747,大连市,600747,0,退市大控(退市),STK,SSE
SSE,600748,上海市,600748,房地产,上实发展,STK,SSE
SSE,600749,拉萨市,600749,休闲服务,西藏旅游,STK,SSE
SSE,600750,南昌市,600750,医药生物,江中药业,STK,SSE
SSE,600751,天津市,600751,电子,海航科技,STK,SSE
SSE,600752,伊春市,600752,0,*ST哈慈(退市),STK,SSE
SSE,600753,福州市,600753,商业贸易,东方银星,STK,SSE
