exch,contract,name,code,product,maxlimitqty,maxmarketqty,exchg
DCE,JM2108,DCE焦煤2108,JM2108,JM,500,500,DCE
DCE,JM2109,DCE焦煤2109,JM2109,JM,500,500,DCE
DCE,JM2110,DCE焦煤2110,JM2110,JM,500,500,DCE
DCE,JM2111,DCE焦煤2111,JM2111,JM,500,500,DCE
DCE,JM2112,DCE焦煤2112,JM2112,JM,500,500,DCE
DCE,JM2201,DCE焦煤2201,JM2201,JM,500,500,DCE
DCE,JM2202,DCE焦煤2202,JM2202,JM,500,500,DCE
DCE,JM2203,DCE焦煤2203,JM2203,JM,500,500,DCE
DCE,JM2204,DCE焦煤2204,JM2204,JM,500,500,DCE
DCE,JM2205,DCE焦煤2205,JM2205,JM,500,500,DCE
DCE,JM2206,DCE焦煤2206,JM2206,JM,500,500,DCE
DCE,JM2207,DCE焦煤2207,JM2207,JM,500,500,DCE
DCE,JM2208,DCE焦煤2208,JM2208,JM,500,500,DCE
DCE,JM2209,DCE焦煤2209,JM2209,JM,500,500,DCE
DCE,JM2210,DCE焦煤2210,JM2210,JM,500,500,DCE
DCE,JM2211,DCE焦煤2211,JM2211,JM,500,500,DCE
DCE,JM2212,DCE焦煤2212,JM2212,JM,500,500,DCE
DCE,JM2301,DCE焦煤2301,JM2301,JM,500,500,DCE
DCE,JM2302,DCE焦煤2302,JM2302,JM,500,500,DCE
DCE,JM2303,DCE焦煤2303,JM2303,JM,500,500,DCE
DCE,JM2304,DCE焦煤2304,JM2304,JM,500,500,DCE
DCE,JM2305,DCE焦煤2305,JM2305,JM,500,500,DCE
DCE,JM2306,DCE焦煤2306,JM2306,JM,500,500,DCE
DCE,JM2307,DCE焦煤2307,JM2307,JM,500,500,DCE
DCE,L0710,DCE塑料0710,L0710,L,500,500,DCE
DCE,L0711,DCE塑料0711,L0711,L,500,500,DCE
DCE,L0712,DCE塑料0712,L0712,L,500,500,DCE
DCE,L0801,DCE塑料0801,L0801,L,500,500,DCE
DCE,L0802,DCE塑料0802,L0802,L,500,500,DCE
DCE,L0803,DCE塑料0803,L0803,L,500,500,DCE
DCE,L0804,DCE塑料0804,L0804,L,500,500,DCE
DCE,L0805,DCE塑料0805,L0805,L,500,500,DCE
DCE,L0806,DCE塑料0806,L0806,L,500,500,DCE
DCE,L0807,DCE塑料0807,L0807,L,500,500,DCE
DCE,L0808,DCE塑料0808,L0808,L,500,500,DCE
DCE,L0809,DCE塑料0809,L0809,L,500,500,DCE
DCE,L0810,DCE塑料0810,L0810,L,500,500,DCE
DCE,L0811,DCE塑料0811,L0811,L,500,500,DCE
DCE,L0812,DCE塑料0812,L0812,L,500,500,DCE
DCE,L0901,DCE塑料0901,L0901,L,500,500,DCE
DCE,L0902,DCE塑料0902,L0902,L,500,500,DCE
DCE,L0903,DCE塑料0903,L0903,L,500,500,DCE
DCE,L0904,DCE塑料0904,L0904,L,500,500,DCE
DCE,L0905,DCE塑料0905,L0905,L,500,500,DCE
DCE,L0906,DCE塑料0906,L0906,L,500,500,DCE
DCE,L0907,DCE塑料0907,L0907,L,500,500,DCE
DCE,L0908,DCE塑料0908,L0908,L,500,500,DCE
DCE,L0909,DCE塑料0909,L0909,L,500,500,DCE
DCE,L0910,DCE塑料0910,L0910,L,500,500,DCE
DCE,L0911,DCE塑料0911,L0911,L,500,500,DCE
DCE,L0912,DCE塑料0912,L0912,L,500,500,DCE
DCE,L1001,DCE塑料1001,L1001,L,500,500,DCE
DCE,L1002,DCE塑料1002,L1002,L,500,500,DCE
DCE,L1003,DCE塑料1003,L1003,L,500,500,DCE
DCE,L1004,DCE塑料1004,L1004,L,500,500,DCE
DCE,L1005,DCE塑料1005,L1005,L,500,500,DCE
DCE,L1006,DCE塑料1006,L1006,L,500,500,DCE
DCE,L1007,DCE塑料1007,L1007,L,500,500,DCE
DCE,L1008,DCE塑料1008,L1008,L,500,500,DCE
DCE,L1009,DCE塑料1009,L1009,L,500,500,DCE
DCE,L1010,DCE塑料1010,L1010,L,500,500,DCE
DCE,L1011,DCE塑料1011,L1011,L,500,500,DCE
DCE,L1012,DCE塑料1012,L1012,L,500,500,DCE
DCE,L1101,DCE塑料1101,L1101,L,500,500,DCE
DCE,L1102,DCE塑料1102,L1102,L,500,500,DCE
DCE,L1103,DCE塑料1103,L1103,L,500,500,DCE
DCE,L1104,DCE塑料1104,L1104,L,500,500,DCE
DCE,L1105,DCE塑料1105,L1105,L,500,500,DCE
DCE,L1106,DCE塑料1106,L1106,L,500,500,DCE
DCE,L1107,DCE塑料1107,L1107,L,500,500,DCE
DCE,L1108,DCE塑料1108,L1108,L,500,500,DCE
DCE,L1109,DCE塑料1109,L1109,L,500,500,DCE
DCE,L1110,DCE塑料1110,L1110,L,500,500,DCE
DCE,L1111,DCE塑料1111,L1111,L,500,500,DCE
DCE,L1112,DCE塑料1112,L1112,L,500,500,DCE
DCE,L1201,DCE塑料1201,L1201,L,500,500,DCE
DCE,L1202,DCE塑料1202,L1202,L,500,500,DCE
DCE,L1203,DCE塑料1203,L1203,L,500,500,DCE
DCE,L1204,DCE塑料1204,L1204,L,500,500,DCE
DCE,L1205,DCE塑料1205,L1205,L,500,500,DCE
DCE,L1206,DCE塑料1206,L1206,L,500,500,DCE
DCE,L1207,DCE塑料1207,L1207,L,500,500,DCE
DCE,L1208,DCE塑料1208,L1208,L,500,500,DCE
DCE,L1209,DCE塑料1209,L1209,L,500,500,DCE
DCE,L1210,DCE塑料1210,L1210,L,500,500,DCE
DCE,L1211,DCE塑料1211,L1211,L,500,500,DCE
DCE,L1212,DCE塑料1212,L1212,L,500,500,DCE
DCE,L1301,DCE塑料1301,L1301,L,500,500,DCE
DCE,L1302,DCE塑料1302,L1302,L,500,500,DCE
DCE,L1303,DCE塑料1303,L1303,L,500,500,DCE
DCE,L1304,DCE塑料1304,L1304,L,500,500,DCE
DCE,L1305,DCE塑料1305,L1305,L,500,500,DCE
DCE,L1306,DCE塑料1306,L1306,L,500,500,DCE
DCE,L1307,DCE塑料1307,L1307,L,500,500,DCE
DCE,L1308,DCE塑料1308,L1308,L,500,500,DCE
DCE,L1309,DCE塑料1309,L1309,L,500,500,DCE
DCE,L1310,DCE塑料1310,L1310,L,500,500,DCE
DCE,L1311,DCE塑料1311,L1311,L,500,500,DCE
DCE,L1312,DCE塑料1312,L1312,L,500,500,DCE
DCE,L1401,DCE塑料1401,L1401,L,500,500,DCE
DCE,L1402,DCE塑料1402,L1402,L,500,500,DCE
DCE,L1403,DCE塑料1403,L1403,L,500,500,DCE
DCE,L1404,DCE塑料1404,L1404,L,500,500,DCE
DCE,L1405,DCE塑料1405,L1405,L,500,500,DCE
DCE,L1406,DCE塑料1406,L1406,L,500,500,DCE
DCE,L1407,DCE塑料1407,L1407,L,500,500,DCE
DCE,L1408,DCE塑料1408,L1408,L,500,500,DCE
DCE,L1409,DCE塑料1409,L1409,L,500,500,DCE
DCE,L1410,DCE塑料1410,L1410,L,500,500,DCE
DCE,L1411,DCE塑料1411,L1411,L,500,500,DCE
DCE,L1412,DCE塑料1412,L1412,L,500,500,DCE
DCE,L1501,DCE塑料1501,L1501,L,500,500,DCE
DCE,L1502,DCE塑料1502,L1502,L,500,500,DCE
DCE,L1503,DCE塑料1503,L1503,L,500,500,DCE
DCE,L1504,DCE塑料1504,L1504,L,500,500,DCE
DCE,L1505,DCE塑料1505,L1505,L,500,500,DCE
DCE,L1506,DCE塑料1506,L1506,L,500,500,DCE
DCE,L1507,DCE塑料1507,L1507,L,500,500,DCE
DCE,L1508,DCE塑料1508,L1508,L,500,500,DCE
DCE,L1509,DCE塑料1509,L1509,L,500,500,DCE
DCE,L1510,DCE塑料1510,L1510,L,500,500,DCE
DCE,L1511,DCE塑料1511,L1511,L,500,500,DCE
DCE,L1512,DCE塑料1512,L1512,L,500,500,DCE
DCE,L1601,DCE塑料1601,L1601,L,500,500,DCE
DCE,L1602,DCE塑料1602,L1602,L,500,500,DCE
DCE,L1603,DCE塑料1603,L1603,L,500,500,DCE
DCE,L1604,DCE塑料1604,L1604,L,500,500,DCE
DCE,L1605,DCE塑料1605,L1605,L,500,500,DCE
DCE,L1606,DCE塑料1606,L1606,L,500,500,DCE
DCE,L1607,DCE塑料1607,L1607,L,500,500,DCE
DCE,L1608,DCE塑料1608,L1608,L,500,500,DCE
DCE,L1609,DCE塑料1609,L1609,L,500,500,DCE
DCE,L1610,DCE塑料1610,L1610,L,500,500,DCE
DCE,L1611,DCE塑料1611,L1611,L,500,500,DCE
DCE,L1612,DCE塑料1612,L1612,L,500,500,DCE
DCE,L1701,DCE塑料1701,L1701,L,500,500,DCE
DCE,L1702,DCE塑料1702,L1702,L,500,500,DCE
DCE,L1703,DCE塑料1703,L1703,L,500,500,DCE
DCE,L1704,DCE塑料1704,L1704,L,500,500,DCE
DCE,L1705,DCE塑料1705,L1705,L,500,500,DCE
DCE,L1706,DCE塑料1706,L1706,L,500,500,DCE
DCE,L1707,DCE塑料1707,L1707,L,500,500,DCE
DCE,L1708,DCE塑料1708,L1708,L,500,500,DCE
DCE,L1709,DCE塑料1709,L1709,L,500,500,DCE
DCE,L1710,DCE塑料1710,L1710,L,500,500,DCE
DCE,L1711,DCE塑料1711,L1711,L,500,500,DCE
DCE,L1712,DCE塑料1712,L1712,L,500,500,DCE
DCE,L1801,DCE塑料1801,L1801,L,500,500,DCE
DCE,L1802,DCE塑料1802,L1802,L,500,500,DCE
DCE,L1803,DCE塑料1803,L1803,L,500,500,DCE
DCE,L1804,DCE塑料1804,L1804,L,500,500,DCE
DCE,L1805,DCE塑料1805,L1805,L,500,500,DCE
DCE,L1806,DCE塑料1806,L1806,L,500,500,DCE
DCE,L1807,DCE塑料1807,L1807,L,500,500,DCE
DCE,L1808,DCE塑料1808,L1808,L,500,500,DCE
DCE,L1809,DCE塑料1809,L1809,L,500,500,DCE
DCE,L1810,DCE塑料1810,L1810,L,500,500,DCE
DCE,L1811,DCE塑料1811,L1811,L,500,500,DCE
DCE,L1812,DCE塑料1812,L1812,L,500,500,DCE
DCE,L1901,DCE塑料1901,L1901,L,500,500,DCE
DCE,L1902,DCE塑料1902,L1902,L,500,500,DCE
DCE,L1903,DCE塑料1903,L1903,L,500,500,DCE
DCE,L1904,DCE塑料1904,L1904,L,500,500,DCE
DCE,L1905,DCE塑料1905,L1905,L,500,500,DCE
DCE,L1906,DCE塑料1906,L1906,L,500,500,DCE
DCE,L1907,DCE塑料1907,L1907,L,500,500,DCE
DCE,L1908,DCE塑料1908,L1908,L,500,500,DCE
DCE,L1909,DCE塑料1909,L1909,L,500,500,DCE
DCE,L1910,DCE塑料1910,L1910,L,500,500,DCE
DCE,L1911,DCE塑料1911,L1911,L,500,500,DCE
DCE,L1912,DCE塑料1912,L1912,L,500,500,DCE
DCE,L2001,DCE塑料2001,L2001,L,500,500,DCE
DCE,L2002,DCE塑料2002,L2002,L,500,500,DCE
DCE,L2003,DCE塑料2003,L2003,L,500,500,DCE
DCE,L2004,DCE塑料2004,L2004,L,500,500,DCE
DCE,L2005,DCE塑料2005,L2005,L,500,500,DCE
DCE,L2006,DCE塑料2006,L2006,L,500,500,DCE
DCE,L2007,DCE塑料2007,L2007,L,500,500,DCE
DCE,L2008,DCE塑料2008,L2008,L,500,500,DCE
DCE,L2009,DCE塑料2009,L2009,L,500,500,DCE
DCE,L2010,DCE塑料2010,L2010,L,500,500,DCE
DCE,L2011,DCE塑料2011,L2011,L,500,500,DCE
DCE,L2012,DCE塑料2012,L2012,L,500,500,DCE
DCE,L2101,DCE塑料2101,L2101,L,500,500,DCE
DCE,L2102,DCE塑料2102,L2102,L,500,500,DCE
DCE,L2103,DCE塑料2103,L2103,L,500,500,DCE
DCE,L2104,DCE塑料2104,L2104,L,500,500,DCE
DCE,L2105,DCE塑料2105,L2105,L,500,500,DCE
DCE,L2106,DCE塑料2106,L2106,L,500,500,DCE
DCE,L2107,DCE塑料2107,L2107,L,500,500,DCE
DCE,L2108,DCE塑料2108,L2108,L,500,500,DCE
DCE,L2109,DCE塑料2109,L2109,L,500,500,DCE
DCE,L2110,DCE塑料2110,L2110,L,500,500,DCE
DCE,L2111,DCE塑料2111,L2111,L,500,500,DCE
DCE,L2112,DCE塑料2112,L2112,L,500,500,DCE
DCE,L2201,DCE塑料2201,L2201,L,500,500,DCE
DCE,L2202,DCE塑料2202,L2202,L,500,500,DCE
DCE,L2203,DCE塑料2203,L2203,L,500,500,DCE
DCE,L2204,DCE塑料2204,L2204,L,500,500,DCE
DCE,L2205,DCE塑料2205,L2205,L,500,500,DCE
DCE,L2206,DCE塑料2206,L2206,L,500,500,DCE
DCE,L2207,DCE塑料2207,L2207,L,500,500,DCE
DCE,L2208,DCE塑料2208,L2208,L,500,500,DCE
DCE,L2209,DCE塑料2209,L2209,L,500,500,DCE
DCE,L2210,DCE塑料2210,L2210,L,500,500,DCE
DCE,L2211,DCE塑料2211,L2211,L,500,500,DCE
DCE,L2212,DCE塑料2212,L2212,L,500,500,DCE
DCE,L2301,DCE塑料2301,L2301,L,500,500,DCE
DCE,L2302,DCE塑料2302,L2302,L,500,500,DCE
DCE,L2303,DCE塑料2303,L2303,L,500,500,DCE
DCE,L2304,DCE塑料2304,L2304,L,500,500,DCE
DCE,L2305,DCE塑料2305,L2305,L,500,500,DCE
DCE,L2306,DCE塑料2306,L2306,L,500,500,DCE
DCE,L2307,DCE塑料2307,L2307,L,500,500,DCE
DCE,LH2109,DCE生猪2109,LH2109,LH,500,500,DCE
DCE,LH2111,DCE生猪2111,LH2111,LH,500,500,DCE
DCE,LH2201,DCE生猪2201,LH2201,LH,500,500,DCE
DCE,LH2203,DCE生猪2203,LH2203,LH,500,500,DCE
DCE,LH2205,DCE生猪2205,LH2205,LH,500,500,DCE
DCE,LH2207,DCE生猪2207,LH2207,LH,500,500,DCE
DCE,LH2209,DCE生猪2209,LH2209,LH,500,500,DCE
DCE,LH2211,DCE生猪2211,LH2211,LH,500,500,DCE
DCE,LH2301,DCE生猪2301,LH2301,LH,500,500,DCE
DCE,LH2303,DCE生猪2303,LH2303,LH,500,500,DCE
DCE,LH2305,DCE生猪2305,LH2305,LH,500,500,DCE
DCE,M0011,DCE豆粕0011,M0011,M,500,500,DCE
DCE,M0101,DCE豆粕0101,M0101,M,500,500,DCE
DCE,M0103,DCE豆粕0103,M0103,M,500,500,DCE
DCE,M0105,DCE豆粕0105,M0105,M,500,500,DCE
DCE,M0107,DCE豆粕0107,M0107,M,500,500,DCE
DCE,M0109,DCE豆粕0109,M0109,M,500,500,DCE
DCE,M0111,DCE豆粕0111,M0111,M,500,500,DCE
DCE,M0201,DCE豆粕0201,M0201,M,500,500,DCE
DCE,M0203,DCE豆粕0203,M0203,M,500,500,DCE
DCE,M0205,DCE豆粕0205,M0205,M,500,500,DCE
DCE,M0207,DCE豆粕0207,M0207,M,500,500,DCE
DCE,M0209,DCE豆粕0209,M0209,M,500,500,DCE
DCE,M0211,DCE豆粕0211,M0211,M,500,500,DCE
DCE,M0301,DCE豆粕0301,M0301,M,500,500,DCE
DCE,M0303,DCE豆粕0303,M0303,M,500,500,DCE
DCE,M0305,DCE豆粕0305,M0305,M,500,500,DCE
DCE,M0307,DCE豆粕0307,M0307,M,500,500,DCE
DCE,M0308,DCE豆粕0308,M0308,M,500,500,DCE
DCE,M0309,DCE豆粕0309,M0309,M,500,500,DCE
DCE,M0311,DCE豆粕0311,M0311,M,500,500,DCE
DCE,M0401,DCE豆粕0401,M0401,M,500,500,DCE
DCE,M0403,DCE豆粕0403,M0403,M,500,500,DCE
DCE,M0405,DCE豆粕0405,M0405,M,500,500,DCE
DCE,M0408,DCE豆粕0408,M0408,M,500,500,DCE
DCE,M0409,DCE豆粕0409,M0409,M,500,500,DCE
DCE,M0411,DCE豆粕0411,M0411,M,500,500,DCE
DCE,M0501,DCE豆粕0501,M0501,M,500,500,DCE
DCE,M0503,DCE豆粕0503,M0503,M,500,500,DCE
DCE,M0505,DCE豆粕0505,M0505,M,500,500,DCE
DCE,M0508,DCE豆粕0508,M0508,M,500,500,DCE
DCE,M0509,DCE豆粕0509,M0509,M,500,500,DCE
DCE,M0511,DCE豆粕0511,M0511,M,500,500,DCE
DCE,M0512,DCE豆粕0512,M0512,M,500,500,DCE
DCE,M0601,DCE豆粕0601,M0601,M,500,500,DCE
DCE,M0603,DCE豆粕0603,M0603,M,500,500,DCE
DCE,M0605,DCE豆粕0605,M0605,M,500,500,DCE
DCE,M0607,DCE豆粕0607,M0607,M,500,500,DCE
DCE,M0608,DCE豆粕0608,M0608,M,500,500,DCE
DCE,M0609,DCE豆粕0609,M0609,M,500,500,DCE
DCE,M0611,DCE豆粕0611,M0611,M,500,500,DCE
DCE,M0612,DCE豆粕0612,M0612,M,500,500,DCE
DCE,M0701,DCE豆粕0701,M0701,M,500,500,DCE
DCE,M0703,DCE豆粕0703,M0703,M,500,500,DCE
DCE,M0705,DCE豆粕0705,M0705,M,500,500,DCE
DCE,M0707,DCE豆粕0707,M0707,M,500,500,DCE
DCE,M0708,DCE豆粕0708,M0708,M,500,500,DCE
DCE,M0709,DCE豆粕0709,M0709,M,500,500,DCE
DCE,M0711,DCE豆粕0711,M0711,M,500,500,DCE
DCE,M0712,DCE豆粕0712,M0712,M,500,500,DCE
DCE,M0801,DCE豆粕0801,M0801,M,500,500,DCE
DCE,M0803,DCE豆粕0803,M0803,M,500,500,DCE
DCE,M0805,DCE豆粕0805,M0805,M,500,500,DCE
DCE,M0807,DCE豆粕0807,M0807,M,500,500,DCE
DCE,M0808,DCE豆粕0808,M0808,M,500,500,DCE
DCE,M0809,DCE豆粕0809,M0809,M,500,500,DCE
DCE,M0811,DCE豆粕0811,M0811,M,500,500,DCE
DCE,M0812,DCE豆粕0812,M0812,M,500,500,DCE
DCE,M0901,DCE豆粕0901,M0901,M,500,500,DCE
DCE,M0903,DCE豆粕0903,M0903,M,500,500,DCE
DCE,M0905,DCE豆粕0905,M0905,M,500,500,DCE
DCE,M0907,DCE豆粕0907,M0907,M,500,500,DCE
DCE,M0908,DCE豆粕0908,M0908,M,500,500,DCE
DCE,M0909,DCE豆粕0909,M0909,M,500,500,DCE
DCE,M0911,DCE豆粕0911,M0911,M,500,500,DCE
DCE,M0912,DCE豆粕0912,M0912,M,500,500,DCE
DCE,M1001,DCE豆粕1001,M1001,M,500,500,DCE
DCE,M1003,DCE豆粕1003,M1003,M,500,500,DCE
DCE,M1005,DCE豆粕1005,M1005,M,500,500,DCE
DCE,M1007,DCE豆粕1007,M1007,M,500,500,DCE
DCE,M1008,DCE豆粕1008,M1008,M,500,500,DCE
DCE,M1009,DCE豆粕1009,M1009,M,500,500,DCE
DCE,M1011,DCE豆粕1011,M1011,M,500,500,DCE
DCE,M1012,DCE豆粕1012,M1012,M,500,500,DCE
DCE,M1101,DCE豆粕1101,M1101,M,500,500,DCE
DCE,M1103,DCE豆粕1103,M1103,M,500,500,DCE
DCE,M1105,DCE豆粕1105,M1105,M,500,500,DCE
DCE,M1107,DCE豆粕1107,M1107,M,500,500,DCE
DCE,M1108,DCE豆粕1108,M1108,M,500,500,DCE
DCE,M1109,DCE豆粕1109,M1109,M,500,500,DCE
DCE,M1111,DCE豆粕1111,M1111,M,500,500,DCE
DCE,M1112,DCE豆粕1112,M1112,M,500,500,DCE
DCE,M1201,DCE豆粕1201,M1201,M,500,500,DCE
DCE,M1203,DCE豆粕1203,M1203,M,500,500,DCE
DCE,M1205,DCE豆粕1205,M1205,M,500,500,DCE
DCE,M1207,DCE豆粕1207,M1207,M,500,500,DCE
DCE,M1208,DCE豆粕1208,M1208,M,500,500,DCE
DCE,M1209,DCE豆粕1209,M1209,M,500,500,DCE
DCE,M1211,DCE豆粕1211,M1211,M,500,500,DCE
DCE,M1212,DCE豆粕1212,M1212,M,500,500,DCE
DCE,M1301,DCE豆粕1301,M1301,M,500,500,DCE
DCE,M1303,DCE豆粕1303,M1303,M,500,500,DCE
DCE,M1305,DCE豆粕1305,M1305,M,500,500,DCE
DCE,M1307,DCE豆粕1307,M1307,M,500,500,DCE
DCE,M1308,DCE豆粕1308,M1308,M,500,500,DCE
DCE,M1309,DCE豆粕1309,M1309,M,500,500,DCE
DCE,M1311,DCE豆粕1311,M1311,M,500,500,DCE
DCE,M1312,DCE豆粕1312,M1312,M,500,500,DCE
DCE,M1401,DCE豆粕1401,M1401,M,500,500,DCE
DCE,M1403,DCE豆粕1403,M1403,M,500,500,DCE
DCE,M1405,DCE豆粕1405,M1405,M,500,500,DCE
DCE,M1407,DCE豆粕1407,M1407,M,500,500,DCE
DCE,M1408,DCE豆粕1408,M1408,M,500,500,DCE
DCE,M1409,DCE豆粕1409,M1409,M,500,500,DCE
DCE,M1411,DCE豆粕1411,M1411,M,500,500,DCE
DCE,M1412,DCE豆粕1412,M1412,M,500,500,DCE
DCE,M1501,DCE豆粕1501,M1501,M,500,500,DCE
DCE,M1503,DCE豆粕1503,M1503,M,500,500,DCE
DCE,M1505,DCE豆粕1505,M1505,M,500,500,DCE
DCE,M1507,DCE豆粕1507,M1507,M,500,500,DCE
DCE,M1508,DCE豆粕1508,M1508,M,500,500,DCE
DCE,M1509,DCE豆粕1509,M1509,M,500,500,DCE
DCE,M1511,DCE豆粕1511,M1511,M,500,500,DCE
DCE,M1512,DCE豆粕1512,M1512,M,500,500,DCE
DCE,M1601,DCE豆粕1601,M1601,M,500,500,DCE
DCE,M1603,DCE豆粕1603,M1603,M,500,500,DCE
DCE,M1605,DCE豆粕1605,M1605,M,500,500,DCE
DCE,M1607,DCE豆粕1607,M1607,M,500,500,DCE
DCE,M1608,DCE豆粕1608,M1608,M,500,500,DCE
DCE,M1609,DCE豆粕1609,M1609,M,500,500,DCE
DCE,M1611,DCE豆粕1611,M1611,M,500,500,DCE
DCE,M1612,DCE豆粕1612,M1612,M,500,500,DCE
DCE,M1701,DCE豆粕1701,M1701,M,500,500,DCE
DCE,M1703,DCE豆粕1703,M1703,M,500,500,DCE
DCE,M1705,DCE豆粕1705,M1705,M,500,500,DCE
DCE,M1707,DCE豆粕1707,M1707,M,500,500,DCE
DCE,M1708,DCE豆粕1708,M1708,M,500,500,DCE
DCE,M1709,DCE豆粕1709,M1709,M,500,500,DCE
DCE,M1711,DCE豆粕1711,M1711,M,500,500,DCE
DCE,M1712,DCE豆粕1712,M1712,M,500,500,DCE
DCE,M1801,DCE豆粕1801,M1801,M,500,500,DCE
DCE,M1803,DCE豆粕1803,M1803,M,500,500,DCE
DCE,M1805,DCE豆粕1805,M1805,M,500,500,DCE
DCE,M1807,DCE豆粕1807,M1807,M,500,500,DCE
DCE,M1808,DCE豆粕1808,M1808,M,500,500,DCE
DCE,M1809,DCE豆粕1809,M1809,M,500,500,DCE
DCE,M1811,DCE豆粕1811,M1811,M,500,500,DCE
DCE,M1812,DCE豆粕1812,M1812,M,500,500,DCE
DCE,M1901,DCE豆粕1901,M1901,M,500,500,DCE
DCE,M1903,DCE豆粕1903,M1903,M,500,500,DCE
DCE,M1905,DCE豆粕1905,M1905,M,500,500,DCE
DCE,M1907,DCE豆粕1907,M1907,M,500,500,DCE
DCE,M1908,DCE豆粕1908,M1908,M,500,500,DCE
DCE,M1909,DCE豆粕1909,M1909,M,500,500,DCE
DCE,M1911,DCE豆粕1911,M1911,M,500,500,DCE
DCE,M1912,DCE豆粕1912,M1912,M,500,500,DCE
DCE,M2001,DCE豆粕2001,M2001,M,500,500,DCE
DCE,M2003,DCE豆粕2003,M2003,M,500,500,DCE
DCE,M2005,DCE豆粕2005,M2005,M,500,500,DCE
DCE,M2007,DCE豆粕2007,M2007,M,500,500,DCE
DCE,M2008,DCE豆粕2008,M2008,M,500,500,DCE
DCE,M2009,DCE豆粕2009,M2009,M,500,500,DCE
DCE,M2011,DCE豆粕2011,M2011,M,500,500,DCE
DCE,M2012,DCE豆粕2012,M2012,M,500,500,DCE
DCE,M2101,DCE豆粕2101,M2101,M,500,500,DCE
DCE,M2103,DCE豆粕2103,M2103,M,500,500,DCE
DCE,M2105,DCE豆粕2105,M2105,M,500,500,DCE
DCE,M2107,DCE豆粕2107,M2107,M,500,500,DCE
DCE,M2108,DCE豆粕2108,M2108,M,500,500,DCE
DCE,M2109,DCE豆粕2109,M2109,M,500,500,DCE
DCE,M2111,DCE豆粕2111,M2111,M,500,500,DCE
DCE,M2112,DCE豆粕2112,M2112,M,500,500,DCE
DCE,M2201,DCE豆粕2201,M2201,M,500,500,DCE
DCE,M2203,DCE豆粕2203,M2203,M,500,500,DCE
DCE,M2205,DCE豆粕2205,M2205,M,500,500,DCE
DCE,M2207,DCE豆粕2207,M2207,M,500,500,DCE
DCE,M2208,DCE豆粕2208,M2208,M,500,500,DCE
DCE,M2209,DCE豆粕2209,M2209,M,500,500,DCE
DCE,M2211,DCE豆粕2211,M2211,M,500,500,DCE
DCE,M2212,DCE豆粕2212,M2212,M,500,500,DCE
DCE,M2301,DCE豆粕2301,M2301,M,500,500,DCE
DCE,M2303,DCE豆粕2303,M2303,M,500,500,DCE
DCE,M2305,DCE豆粕2305,M2305,M,500,500,DCE
DCE,M2307,DCE豆粕2307,M2307,M,500,500,DCE
DCE,P0801,DCE棕榈0801,P0801,P,500,500,DCE
DCE,P0802,DCE棕榈0802,P0802,P,500,500,DCE
DCE,P0803,DCE棕榈0803,P0803,P,500,500,DCE
DCE,P0804,DCE棕榈0804,P0804,P,500,500,DCE
DCE,P0805,DCE棕榈0805,P0805,P,500,500,DCE
DCE,P0806,DCE棕榈0806,P0806,P,500,500,DCE
DCE,P0807,DCE棕榈0807,P0807,P,500,500,DCE
DCE,P0808,DCE棕榈0808,P0808,P,500,500,DCE
DCE,P0809,DCE棕榈0809,P0809,P,500,500,DCE
DCE,P0810,DCE棕榈0810,P0810,P,500,500,DCE
DCE,P0811,DCE棕榈0811,P0811,P,500,500,DCE
DCE,P0812,DCE棕榈0812,P0812,P,500,500,DCE
DCE,P0901,DCE棕榈0901,P0901,P,500,500,DCE
DCE,P0902,DCE棕榈0902,P0902,P,500,500,DCE
DCE,P0903,DCE棕榈0903,P0903,P,500,500,DCE
DCE,P0904,DCE棕榈0904,P0904,P,500,500,DCE
DCE,P0905,DCE棕榈0905,P0905,P,500,500,DCE
DCE,P0906,DCE棕榈0906,P0906,P,500,500,DCE
DCE,P0907,DCE棕榈0907,P0907,P,500,500,DCE
DCE,P0908,DCE棕榈0908,P0908,P,500,500,DCE
DCE,P0909,DCE棕榈0909,P0909,P,500,500,DCE
DCE,P0910,DCE棕榈0910,P0910,P,500,500,DCE
DCE,P0911,DCE棕榈0911,P0911,P,500,500,DCE
DCE,P0912,DCE棕榈0912,P0912,P,500,500,DCE
DCE,P1001,DCE棕榈1001,P1001,P,500,500,DCE
DCE,P1002,DCE棕榈1002,P1002,P,500,500,DCE
DCE,P1003,DCE棕榈1003,P1003,P,500,500,DCE
DCE,P1004,DCE棕榈1004,P1004,P,500,500,DCE
DCE,P1005,DCE棕榈1005,P1005,P,500,500,DCE
DCE,P1006,DCE棕榈1006,P1006,P,500,500,DCE
DCE,P1007,DCE棕榈1007,P1007,P,500,500,DCE
DCE,P1008,DCE棕榈1008,P1008,P,500,500,DCE
DCE,P1009,DCE棕榈1009,P1009,P,500,500,DCE
DCE,P1010,DCE棕榈1010,P1010,P,500,500,DCE
DCE,P1011,DCE棕榈1011,P1011,P,500,500,DCE
DCE,P1012,DCE棕榈1012,P1012,P,500,500,DCE
DCE,P1101,DCE棕榈1101,P1101,P,500,500,DCE
DCE,P1102,DCE棕榈1102,P1102,P,500,500,DCE
DCE,P1103,DCE棕榈1103,P1103,P,500,500,DCE
DCE,P1104,DCE棕榈1104,P1104,P,500,500,DCE
DCE,P1105,DCE棕榈1105,P1105,P,500,500,DCE
